username,time,text,tags,latitude,longitude,location
@Shadaomar,Oct 10,لا عوارض #كورونا لدى الرئيس الاميركي #دونالد_ترامب وتوقعات بان يسجل نتيجة سلبية بعد ٧٢ ساعة من خضوعه لاختبار جديد #COVID19 #الانتخابات_الرئاسية_الأمريكية,"['#دونالد_ترامب', '#COVID19', '#كورونا', '#الانتخابات_الرئاسية_الأمريكية']",33.894204,35.485805,Beirut
@WHOLebanon,Oct 9,"WHO #Lebanon daily brief on #coronavirus with special section on ""Latest WHO development on COVID-19 vaccine""","['#coronavirus', '#Lebanon']",33.894204,35.485805,Beirut
@Hmajuscule,Oct 9,"Almost last week people we're cursing other people for partying. This week, people who were cursing are partying too.
Enno corona ekhde off this week?",[],33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 9,لبنان يوازي الصين بعدّاد 'كورونا'.. والعام الدراسي على المحك,[],33.894204,35.485805,Beirut
@NellyElMakhoura,Oct 9,كورونا مين؟ تشيرز ,[],33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 9,#الولايات_المتحدة | قال الرئيس الأميركي دونالد #ترامب، إنه قد يعود إلى مسار حملته الانتخابية بتجمع حاشد يوم السبت بعد أن قال طبيب #البيت_الأبيض إنه أكمل مسار علاجه لفيروس #كورونا الجديد وقد يستأنف المناسبات العامة.,"['#الولايات_المتحدة', '#ترامب', '#كورونا', '#البيت_الأبيض']",33.894204,35.485805,Beirut
@Lebanon24,Oct 9,"البرازيل تضمن وصول 140 مليون جرعة من لقاح كورونا خلال النصف الأول من 2021
#lebanon24",['#lebanon24'],33.894204,35.485805,Beirut
@lebanondebate,Oct 9,"""الوضع صعب جدًا""... هذا سبب تفشي#كورونا في #لبنان 
http://lebanondebate.com/news/502130
@mophleb
 @Hamad_hassan20","['#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@sammour56,Oct 9,"Replying to 
@PAkkawi",[],33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 9,المكسيك.. وفيات كورونا تتجاوز الـ83 ألفاً,[],33.894204,35.485805,Beirut
@EkherElAkhbar,Oct 9,وزارة الصحة 1426 حالة كورونا جديدة و11 حالة وفاة,[],33.894204,35.485805,Beirut
@leb_now,Oct 9,النائب في تكتل لبنان القوي إدي معلوف يعلن إصابته بفيروس كورونا,[],33.894204,35.485805,Beirut
@LakkisElias,Oct 9,"Today's update on the numbers:

Of the 139,300 tests reported yesterday, 1,592 were positive (1.14% of total)

Total hospitalizations are at 779.

Sadly, there were 6 COVID fatalities yesterday.",[],33.894204,35.485805,Beirut
@aljoumhouria,Oct 9,"وزارة الصحة: تسجيل 1426 إصابة جديدة بفيروس كورونا و11 حالة وفاة
#عاجل",['#عاجل'],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 9,بسبب #كورونا... بيلوسي تلمح إلى عزل ترامب بالدستور,['#كورونا'],33.894204,35.485805,Beirut
@talitahaddad,Oct 9,"corona prevention 101: 
my dad sending a vn on whatsapp with his face mask on
-he’s home btw",[],33.894204,35.485805,Beirut
@lebanesepress,Oct 9,"US Midwest sees record one-day increase in COVID-19 cases, hospitals strained",[],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 9,خلية متابعة ازمة كورونا في قضاء #طرابلس: 74 إصابة جديدة #عاجل,"['#طرابلس', '#عاجل']",33.894204,35.485805,Beirut
@Ta7kikatNews,Oct 9,"""كوفيد 19"" يتوحش اكثر!

عداد كورونا في لبنان يواصل الصعود: 1426 إصابة جديدة و11 حالة وفاة",[],33.894204,35.485805,Beirut
@jarasscoop,Oct 9, إجمالي إصابات #كورونا يتجاوز اليوم عتبة ال ٥٠،٠٠٠ حالة في #لبنان | وزارة الصحّة اللبنانية: تسجيل ١٤٢٦ إصابة جديدة ب #فيروس_كورونا ليرتفع العدد الإجمالي إلى ٥١،١٧٠ حالة. وتَمَّ تسجيل ١١ حالة وفاة لتصبح حصيلة الوفيات  ٤٥٠ حالة.,"['#فيروس_كورونا', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@Ar_independent,Oct 9,"وحذّر هارون قائلاً: ""ادوات تعقيم المستشفيات اسعارها باهظة وجاءت خطوة مصرف لبنان بالتوقيت الخاطئ كوننا بحاجة الى كميات اكبر من التعقيم بسبب جائحة كورونا  لذلك اطالب بتراجع مصرف لبنان عن هذا القرار والا سيسبب اشكالية كبيرة في المستشفيات"".",[],33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 9,"#ترامب ينوي تنظيم أوّل تجمّع انتخابي بعد إصابته بـ""#كورونا""","['#ترامب', '#كورونا']",33.894204,35.485805,Beirut
@yasminefakhry,Oct 9,"لا لفتح المدارس...فهموا بقى
#كورونا_لبنان",['#كورونا_لبنان'],33.894204,35.485805,Beirut
@Haidar_220,Oct 9,"11 وفاة و 1426 إصابة جديدة بفيروس #كورونا في #لبنان

العدد الاجمالي للاصابات: 51170
العدد الاجمالي للوفيات: 450
حالات الشفاء: 22180","['#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@lebnewsnetwork,Oct 9,تقرير يرصد آراء الشباب العربي..برغم فيروس كورونا الفساد لا يزال قائماً - https://lebanonews.net/%d8%b9%d9%86%d8%a7%d9%88%d9%8a%d9%86/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d9%8a%d8%b1%d8%b5%d8%af-%d8%a2%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%b4%d8%a8%d8%a7%d8%a8-%d8%a7%d9%84%d8%b9%d8%b1%d8%a8%d9%8a-%d8%a8%d8%b1%d8%ba%d9%85-%d9%81%d9%8a%d8%b1/…,[],33.894204,35.485805,Beirut
@MinistryInfoLB,Oct 9,الأنباء: لا جديد سوى مجاهرة الحريري بترشيح نفسه.. ولبنان يوازي الصين بعدّاد كورونا,[],33.894204,35.485805,Beirut
@alahdath24,Oct 9,الأحداث - أسامة سعد تابع استعدادات مستشفى صيدا الحكومي لمواجهة كورونا,[],33.894204,35.485805,Beirut
@mohamadkhatouni,Oct 9,"Replying to 
@batoul678",[],33.894204,35.485805,Beirut
@sitainstitutelb,Oct 9,"حقوق الإنسان من منظور القانون الدولي

#حقوق_الإنسان #عبدالعزيز_بدر_القطان #القانون_الدولي_الإنساني #كورونا
#مركز_سيتا
@SitaInstitute","['#حقوق_الإنسان', '#عبدالعزيز_بدر_القطان', '#مركز_سيتا', '#القانون_الدولي_الإنساني', '#كورونا']",33.894204,35.485805,Beirut
@im_madaf,Oct 9,"Replying to 
@araftoune",[],33.894204,35.485805,Beirut
@JoyceElHajj,Oct 9,"Dedicated to 
@Lobnene_Blog
The first breakfast served in hotels since #covid and its restrictions",['#covid'],33.894204,35.485805,Beirut
@AlakhbarNews,Oct 9,"آمال خليل | آخر أخبار «#كورونا»:
المخيمات تنتقل من مرحلة الاحتواء إلى مرحلة الانتشار
@AmalKhalil83",['#كورونا'],33.894204,35.485805,Beirut
@UNICBeirut,Oct 9,"#COVID19 has shown that “our #health systems r inadequate”, #UN chief told a ministerial meeting on Thursday, citing weak structures & unequal access to #healthcare as “major reasons” why the virus has killed 1M ppl & infected +30 times that globally.
 https://bit.ly/34DO3aF","['#health', '#COVID19', '#UN', '#healthcare']",33.894204,35.485805,Beirut
@OMAROMEICHE,Oct 9,Some facts about corona and how people are reacting... stay safe all,[],33.894204,35.485805,Beirut
@RanaMogabgab,Oct 9,an new era... #Covid_19,['#Covid_19'],33.894204,35.485805,Beirut
@machouettelb,Oct 9,"Replying to 
@MOH_T77
 and 
@terekmaninoura",[],33.894204,35.485805,Beirut
@paltoday_tv,Oct 9,#عاجل | وزارة الصحة بغزة: تسجيل 88 اصابة بفيروس كورونا و 74 حالة تعافي خلال 24 ساعة الماضية .,['#عاجل'],33.894204,35.485805,Beirut
@Paltodaytv,Oct 9,#عاجل | وزارة الصحة بغزة: تسجيل 88 اصابة بفيروس كورونا و 74 حالة تعافي خلال 24 ساعة الماضية .,['#عاجل'],33.894204,35.485805,Beirut
@DiegoIbarra_S,Oct 9,"#LEBANON #thoughts  #Hariri could be the next PM. In the meantime, there are more than #1.000 cases of #COVID every day, an endemic corruption, a huge #crisis, and the aftermath of the #blast is still bleeding...","['#thoughts', '#LEBANON', '#blast', '#Hariri', '#COVID', '#crisis', '#1']",33.894204,35.485805,Beirut
,,,[],33.894204,35.485805,Beirut
@china_jam,Oct 9,"Lindsey Graham refuses to take a COVID test before a debate. And then accuses Harrison of putting himself above others (being uppity) for requesting him to do so. Graham is the kind of person that a healthy community would never choose as a leader. 
#LindseyGraham #TrumpHasCovid","['#LindseyGraham', '#TrumpHasCovid']",33.894204,35.485805,Beirut
@DrunkDocc,Oct 9,"Replying to 
@sweetlifeofzak",[],33.894204,35.485805,Beirut
@LebanonSupport,Oct 9,"#حماية_إجتماعيّة_للجميع  #نحو_العدالة_الاجتماعية 
يعتقد ٢٦٪ فقط من المشاركين في ندوتنا أن أزمة فيروس كورونا ستؤدي إلى سياسات حماية اجتماعية أفضل في المنطقة، فيما انقسمت الـ ٧٤٪ المتبقية بالتساوي بين ""كلا"" و ""غير متأكّد"".","['#حماية_إجتماعي', '#نحو_العدالة_الاجتماعية']",33.894204,35.485805,Beirut
@kjoumaa,Oct 9,تزامناً مع موجة ثانية شديدة الحدة: طفرة هيكلية لـ”كورونا”.. نتوءات الفيروس “تتحور”,[],33.894204,35.485805,Beirut
@delgado_ortiz,Oct 9,"#RCRCMovement launches a new report
 detailing an escalation of psychological distress caused by the COVID-19 pandemic and tabling critical actions needed. #MentalHealthMatters  #worldmentalhealthday2020 

https://media.ifrc.org/ifrc/wp-content/uploads/sites/5/2020/10/RCRC-MHPSS-Covid19_Report_October_2020.pdf…","['#MentalHealthMatters', '#worldmentalhealthday2020', '#RCRCMovement']",33.894204,35.485805,Beirut
@ismaelmaatouk,Oct 9,"We found that sexual risk-taking in MSM in Lebanon has persisted despite potential fear of contracting COVID-19, unlike literature reports about the matter in other societies. 
@BoudyAssi
;  
@ProfRJaspal",[],33.894204,35.485805,Beirut
@Miraboujaoude,Oct 9,Can we stop using the word “mkawren” and “mkawerne” for corona patients?,[],33.894204,35.485805,Beirut
@La_PesteBrune,Oct 9,En vrai je pense pas qu’un jour je pourrai me balader sans masques même après l’ère COVID je pense continuer à en porter,[],33.894204,35.485805,Beirut
@issacdalli,Oct 9,"Replying to 
@Phoeby07",[],33.894204,35.485805,Beirut
@GGhazeeri,Oct 9,Scientific answer to educated people who still don’t believe in COVID.,[],33.894204,35.485805,Beirut
@etgs_intalio,Oct 9,"Healthcare providers began to recognize the importance of adopting new digital technologies as it has become a top priority for medical professionals. 

Intalio offers a broad variety of Artificial Intelligence enabled solutions. Know more about them here: https://bit.ly/3ixmXrB",[],33.894204,35.485805,Beirut
@beiruting,Oct 9,"#australia may not open its borders until late 2021, or until a Covid-19 #vaccine has been approved.

Tap to read more","['#vaccine', '#australia']",33.894204,35.485805,Beirut
@walidimad4,Oct 9,"لكن العالم بدو كورونا، نووي، هولوكوست، اجتياح فضائي، فيضانات....
ولا شنو هاد يا خرا!!!!!!!!!",[],33.894204,35.485805,Beirut
@EmCLew,Oct 9,"Important in this World Bank survey- richest residents of Beirut & Mt Lebanon are most concerned about #Covid_19, while poorest are worried about food prices

Interesting visual display of diverging priorities, but also an indicator of why recent lockdowns failed

H/t 
@ChangSara",['#Covid_19'],33.894204,35.485805,Beirut
@ADFCFUTUREFOREX,Oct 9,"*** STAY SAFE ***

#coronavirus #Covid_19 #StaySafe #StayHome
 #adfc #trading #analysis #outlook #adfc","['#coronavirus', '#outlook', '#trading', '#StayHome', '#Covid_19', '#analysis', '#StaySafe', '#adfc']",33.894204,35.485805,Beirut
@Holaitslola1997,Oct 8,"Covid isnt a game, I repeat; covid isnt a game..... stop being stupid and going to damn parties /throwing them!!",[],33.894204,35.485805,Beirut
@alahdath24,Oct 8,الأحداث - 24 اصابة جديدة ب #كورونا في #زغرتا,"['#زغرتا', '#كورونا']",33.894204,35.485805,Beirut
@Lebanon24,Oct 8,"تونس تفرض حظر تجول في اربع محافظات لمكافحة كورونا
#lebanon24",['#lebanon24'],33.894204,35.485805,Beirut
@Amin98024576,Oct 8,"Replying to 
@Jad_Ghosn",[],33.894204,35.485805,Beirut
@paltoday_tv,Oct 8,"#عاجل
#المغرب يسجل 47 وفاة و2929 إصابة جديدة بـ #كورونا","['#المغرب', '#عاجل', '#كورونا']",33.894204,35.485805,Beirut
@Paltodaytv,Oct 8,"#عاجل
#المغرب يسجل 47 وفاة و2929 إصابة جديدة بـ #كورونا","['#المغرب', '#عاجل', '#كورونا']",33.894204,35.485805,Beirut
@dan_ch_43,Oct 8,"Replying to 
@MichelNehm1",[],33.894204,35.485805,Beirut
@rosettefadel,Oct 8,"https://annaharar.com/arabic/%D8%B5%D8%AD%D8%A9/07102020074502470…
لمنصة الإلكترونية لجائحة كورونا: وضع لبنان مقلق للغاية! 
@AnnaharAr",[],33.894204,35.485805,Beirut
@MinistryInfoLB,Oct 8,"- دراسة: أكثر الأماكن خطورة للإصابة بـ""كورونا""",[],33.894204,35.485805,Beirut
@leb_now,Oct 8,الأونروا : كورونا يتفشى في المخيمات الفلسطينية في لبنان,[],33.894204,35.485805,Beirut
@ALJADEEDNEWS,Oct 8,#رامي_الريس: ماذا تنتظر الجهات الرسمية لإعلان الإقفال وقفا لتفشي #كورونا؟,"['#رامي_الريس', '#كورونا']",33.894204,35.485805,Beirut
@WHOLebanon,Oct 8,"WHO #Lebanon daily brief on #coronavirus with special section on ""Small public gatherings and COVID-19""","['#coronavirus', '#Lebanon']",33.894204,35.485805,Beirut
@AliwaaNewspaper,Oct 8,"جنبلاط: انكار وجود كورونا انتحار ومحرّم http://aliwaa.com.lb/share/300764/ via 
@AliwaaNewspaper",[],33.894204,35.485805,Beirut
@AnbaaOnline,Oct 8,ماكرون: فرنسا تتجه نحو مزيد من القيود لاحتواء تفشي كورونا,[],33.894204,35.485805,Beirut
@MoustafaHamdan,Oct 8,"دولة الرئيس سعد الحريري اطلب من ميشال كابريال المر التبرع بقيمة الاعلانات الكتيرة التي بثت خلال طلتك في ""صار الوقت"" والتقدير قيمتها بملايين الدولارات لصالح وزارة الصحة والداخلية لوضع خطة صحية متقدمة في مكافحة وباء كورونا في السجون بمختلف المناطق اللبنانية.
#صار_الوقت",['#صار_الوقت'],33.894204,35.485805,Beirut
@lebanondebate,Oct 8,"ترمب يُحدّد موعد إطلاق لقاح #كورونا... ويَنصح بهذا الدواء
http://lebanondebate.com/news/502010
@realDonaldTrump",['#كورونا'],33.894204,35.485805,Beirut
@Mustaqbalweblb,Oct 8,كورونا يُغرِق 115 مليون شخص في الفقر المدقع 2020,[],33.894204,35.485805,Beirut
@JeanDilara,Oct 8,"Replying to 
@men7ebak_gebran",[],33.894204,35.485805,Beirut
@onailujannahm,Oct 8,"Replying to 
@rrainbowcat",[],33.894204,35.485805,Beirut
@raniaitani4,Oct 8,بعد جنون كورونا ,[],33.894204,35.485805,Beirut
@aljoumhouria,Oct 8,"#الصين تسجل 11 حالة إصابة جديدة بفيروس كورونا
https://aljoumhouria.com/ar/news/557450",['#الصين'],33.894204,35.485805,Beirut
@MichelNehm1,Oct 8,"@TarekMMajzoub
 معاليك مساء الخير
لو سمحت كيف رح نسترجي نودّي أولادنا على المدارس والجامعات وعداد كورونا طالع طلوع
يا ريت تأجل الدخول شوي بعد عالقليلة لنشوف إذا إقفال بعض المناطق رح يعطي نتيجة
شكراً",[],33.894204,35.485805,Beirut
@GhadaaSharif,Oct 8,"Replying to 
@firassabiad",[],33.894204,35.485805,Beirut
@Gbelaur1,Oct 8,"Replying to 
@esotericroman",[],33.894204,35.485805,Beirut
@jarasscoop,Oct 8, #لبنان | وزارة الصحة: تسجيل 1367 اصابة جديدة و6 وفيات ب #فيروس_كورونا,"['#فيروس_كورونا', '#لبنان']",33.894204,35.485805,Beirut
@timourazhari,Oct 8,"What went wrong with #Lebanon's COVID policy?
-Botched reopening
-Unclear policies
-Lax enforcement
-Few incentives
-Subpar messaging

Its time to get it right: vaccine wont be in Lebanon till mid-2021 earliest, head of parliament health committee tells me",['#Lebanon'],33.894204,35.485805,Beirut
@kataeb_Ar,Oct 8,#ترامب: سيكون لدينا لقاح لفيروس كورونا قبل الانتخابات الرئاسية المقبلة,['#ترامب'],33.894204,35.485805,Beirut
@UNICBeirut,Oct 8,"هل #فيروس_كورونا موجود؟ ومن يصاب به؟

استمعوا الى الدكتور فراس الأبيض، مدير عام مستشفى رفيق الحريري الجامعي.

#الحل_بإيدنا
#أوقفوا_كورونا
#حافظ_على_صحتك
#كورونا #لبنان 
@firassabiad
 @RHU_Lebanon
 @UN_Lebanon","['#فيروس_كورونا', '#حافظ_على_صحتك', '#أوقفوا_كورونا', '#الحل_بإيدنا', '#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@OmerElnaiem,Oct 8,Coronavirus in Africa: Five reasons why #Covid -19 has been less deadly than elsewhere,['#Covid'],33.894204,35.485805,Beirut
@modhekmobki,Oct 8,Please spread the word and contact me privately for more info #lebanon #Covid_19 #coronavirus #لبنان,"['#coronavirus', '#Covid_19', '#lebanon', '#لبنان']",33.894204,35.485805,Beirut
@Ar_independent,Oct 8,"اعلنت بلدية السكسكية في بيان، انه “تم رصد حالة كورونا في البلدة”، واكدت على “المخالطين ضرورة التواصل والاتصال بالبلدية على الرقم 03512863، لاجراء فحص ال pcr”.

وشددت على “ضرورة الالتزام بكل تدابير الوقاية وضرورة ارتداء الكمامات والحفاظ على التباعد الاجتماعي”.",[],33.894204,35.485805,Beirut
@gusiw,Oct 8,"يتضمن كتاب الأستاذ رامي الريس ""قراءات في أزمات لبنان والمنطقة""
قسما يتناول عددامن القضاياالفكريةوالانسانيةالتي سلط الضوءعليهالاسيما بعدتفشي وباء كورونا الذي فرض واقعاجديدا وطرح إشكاليات تتصل بعمق الأداء الانساني وعناصر تكوينه وطبيعته المستقبلية
@ASPArabic
 
https://elqarar.com/%D8%A7%D9%84%D8%B1%D9%8A%D8%B3-%D8%A3%D8%B5%D8%AF%D8%B1-%D9%83%D8%AA%D8%A7%D8%A8%D9%87-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D9%82%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A3%D8%B2%D9%85%D8%A7/…",[],33.894204,35.485805,Beirut
@mohamadMHC,Oct 8,"ارادة الحياة سوف تهزم كورونا
اعتقد ان هذه الصورة لو تم تسويقها عالميا ستكون اجمل صورة في العام ٢٠٢٠",[],33.894204,35.485805,Beirut
@IndiaInLebanon,Oct 8,"#Unite2FightCorona
#JanAndolan
""#Covid_19 Appropriate Behaviour"" pledge administered today by Ambassador 
@SuhelAKhanIFS
 to all the members of the staff to better observe: 
#Facemasks #SocialDistancing
#Handwashing
  

@MEAIndia
 
@IndianDiplomacy
 
@SecySanjay
 
@NNALeb
@PIB_India","['#SocialDistancing', '#Handwashing', '#Covid_19', '#Unite2FightCorona', '#JanAndolan', '#Facemasks']",33.894204,35.485805,Beirut
@AlMayadeenNews,Oct 8,#أميركا | بعد تعافيه.. #ترامب يفوّض باستخدام عقارين بشكل طارئ في مواجهة فيروس #كورونا.,"['#ترامب', '#كورونا', '#أميركا']",33.894204,35.485805,Beirut
@Khaliiid_It,Oct 8,"- ولادنا بعد ٢٠ سنة: كيف تغلّبتو عا وباء كورونا؟
- بالباكن باودر",[],33.894204,35.485805,Beirut
@LebanonSupport,Oct 8,"This poll was launched during our webinar “Can the Covid-19 crisis bring social protection back on the public policy agenda in the Middle East?”, on 28 July 2020.
The full webinar here is available here: https://youtu.be/jkYLPRgTKv8.",[],33.894204,35.485805,Beirut
@BeirutcomMag,Oct 8,"علي العلياني يُفجع بوفاة والدته بسبب كورونا https://beirutcom.net/195067 
#BeirutcomMag via 
@BeirutcomMag
 

@Ali_Alalyani
 #علي_العلياني #بيروتكم #السعودية","['#السعودية', '#علي_العلياني', '#BeirutcomMag', '#بيروتكم']",33.894204,35.485805,Beirut
@lebnewsnetwork,Oct 8,البنك الدولي: كورونا سيدفع بـ150 مليون شخص إضافي إلى الفقر المدقع في 2021 - https://lebanonews.net/%d8%b9%d9%86%d8%a7%d9%88%d9%8a%d9%86/%d8%a7%d9%84%d8%a8%d9%86%d9%83-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a-%d9%83%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d8%b3%d9%8a%d8%af%d9%81%d8%b9-%d8%a8%d9%80150-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d8%b4%d8%ae/…,[],33.894204,35.485805,Beirut
@SorayaDaliBalta,Oct 8,"Replying to 
@Sunniva_Rose",[],33.894204,35.485805,Beirut
@alifawa91688922,Oct 8,"ترامب : علاج كورونا (ريجنيرون) انتجنا منه مئات الالاف خلال اسابيع وانا تعالجت به وشفيت سريعا وسيكون مجاني في الولايات المتحدة وستدفع ثمنه الصين لأنها هي من تسبب بهذا المرض . 
#دونالد_ترامب",['#دونالد_ترامب'],33.894204,35.485805,Beirut
@CarmenGeha,Oct 8,"Today I have no words to describe #Lebanon and our evil politicians. I will stick to gifs 
#الاستشارات_النيابية
#بعلبك 
#ميشال_عون 
#كورونا 
#BeirutExplosion","['#بعلبك', '#ميشال_عون', '#BeirutExplosion', '#Lebanon', '#الاستشارات_النيابية', '#كورونا']",33.894204,35.485805,Beirut
@mpmichelmoussa,Oct 8,"عقدت لجنة حقوق الانسان النيابيةجلسة لمتابعة موضوع كورونا في السجون.. بحضور وزيرة العدل ووزير الصحة وممثل وزارة الداخلية ونقين المحامين ونقيب الاطباء
الوضع سيء... يجب التكاتف لايجاد       حلول سريعة لتخطي الازمة الحادة",[],33.894204,35.485805,Beirut
@UNDP_Lebanon,Oct 8,"كشفت أزمتا انفجار بيروت وفيروس كورونا الأرض الخصبة لمنصات التواصل الاجتماعي في تسريع انتشار الأخبار المزيفة. ولمعالجة هذا الأمر، أصدر برنامج الأمم المتحدة الإنمائي بالشراكة مع 
@ALJADEEDNEWS
 تقريرًا عن مشكلة الأخبار الزائفة والمبادرات الموجودة للتحقق منها.",[],33.894204,35.485805,Beirut
@Najdeh_lebanon,Oct 8,برالياس، قام مركز التربية والدعم النفس-اجتماعي بتنظيم نشاط تفريغ نفسي عن بُعد لمجموعة من الأطفال، وذلك من خلال استخدام تقنية الرسم من أجل مساعدتهم على التعبير عن أنفسهم وعن الأمور التي تتسبب لهم بمشاعر سلبية نتيجة الحجر المنزلي بسبب جائحة فيروس كورونا (كوفيد- 19),[],33.894204,35.485805,Beirut
@LindaAzar,Oct 8,#كورونا #لبنان,"['#كورونا', '#لبنان']",33.894204,35.485805,Beirut
@Zz9618,Oct 8,"Replying to 
@men7ebak_gebran",[],33.894204,35.485805,Beirut
@chanson77,Oct 8,"الصين اللي هي سبب بلاء #كورونا صارت ربحانة فوق ال ٤٠ مليار دولار من بيع الكمامات !! هيدا منطق لما تحوّل كارثة لفائدة ! 

عنا كوارث بالجملة ع شكل سياسيين واصحاب ثروات .... مش قادرين نحوّلهم لعلف حيوانات، خايفين الحيوانات يتسمّموا !!!",['#كورونا'],33.894204,35.485805,Beirut
@commiewitch_,Oct 8,"@corona
 you aint gonna leave Mike Pompeo right?",[],33.894204,35.485805,Beirut
@ismaelmaatouk,Oct 8,"We discuss in our new paper how and why sexual risk-taking in MSM in Lebanon has persisted despite potential fear of contracting COVID-19, which contrasts with literature reports about the matter 
@BoudyAssi
 @ProfRJaspal
 @STI_BMJ",[],33.894204,35.485805,Beirut
@naaaaaaaabil,Oct 8,"خلينا نوقف كورونا على الباب...باب المدرسة باب البنك باب اي مؤسسة حتى باب الباص باب البيت 
خلينا ناخذ حرارة الطلاب والاشخاص عن بعد .
مع هذا الجاهز لخترعته وتجرب بالجامعة الامريكية ممكن نساهم بتوقيف كورونا.
الجهاز سيتصل بالهاتف في حال مرور شخص حرارته مرتفعة 
#صار_الوقت_احكي_بصراحه",['#صار_الوقت_احكي_بصراحه'],33.894204,35.485805,Beirut
@ARK__17,Oct 8,"establish yourself and learn real live skills out of university, this should be grabbed with both hands. This is a candidate heavy market with COVID causing thousands of job losses. People who are far more qualified for a certain role are now applying because they have bills to",[],33.894204,35.485805,Beirut
@roydibdotcom,Oct 8,"#Trump just said that it was a blessing from #God that he caught #corona 
 #Covid_19","['#corona', '#Trump', '#Covid_19', '#God']",33.894204,35.485805,Beirut
@Miraboujaoude,Oct 8,"How can I know when was the first day I caught corona so that I know when my last day is?
I don’t understand anything ",[],33.894204,35.485805,Beirut
@AlakhbarNews,Oct 8,"راجانا حمية | «عندما يسألني أحد عن مهنتي أقول أي شيء إلا التمريض»، ماذا فعلت #كورونا بحياة العاملين في القطاع الصحي؟
@RHamiyeh",['#كورونا'],33.894204,35.485805,Beirut
@ramisal2,Oct 8,غضب عارم في قصر بعبدا بعد مشاهد حواجز آل جعفر وعدم التزامهم بأرتداء الكمامات والتباعد الأجتماعي. (منقول) #كورونا #لبنان_بدو_نفض #لبنان_ينهار #العهد_القوي,"['#لبنان_بدو_نفض', '#كورونا', '#العهد_القوي', '#لبنان_ينهار']",33.894204,35.485805,Beirut
@Lebanowofficial,Oct 8,"#لبنان_الآن :
 عـاجـل | موريتانيا: تسجيل 6 اصابات جديدة بفيروس كورونا

#Lebanon_Now","['#Lebanon_Now', '#لبنان_الآن']",33.894204,35.485805,Beirut
@KevinRivaton,Oct 8,Covid-19 : quels sont les Français qui seront placés en quarantaine en cas de voyage aux Pays-Bas ?,[],33.894204,35.485805,Beirut
@MECHARBELEID,Oct 8,هل تعلمون يا جماعة كلن يعني كلن اننا كلنا خائفون من الموت بسبب كورونا لعدم قدرة المستشفيات وان دولة الرئيس حاصباني كان أمّن ٦٠ مليون دولار من البنك الدولي لتأهيل المستشفيات الحكومية وتجهيز غرف الانعاش فيها، الا ان الوزراء من بعد رفضوا استكمال المشروع؟؟,[],33.894204,35.485805,Beirut
@EddyHattab,Oct 8,"#بترا_خوري للـLBCI: ""نحتاج إلى أسبوع على الأقل لمعرفة ما الذي تحقق بعد إقفال الـ111 منطقة ونحن على موعد غداً لتقييم الوضع"".

عن أي إقفال عم تحكي مستشارة رئيس حكومة تصريف الأعمال؟ #حسان_دياب #كورونا #كوفيد19","['#بترا_خوري', '#كورونا', '#كوفيد19', '#حسان_دياب']",33.894204,35.485805,Beirut
@Shadaomar,Oct 8,في فيديو جديد، الرئيس #دونالد_ترامب يعلن عن عقار Regeneron الذي يقول انه شفاه من #كورونا مؤكداً انه سيوفره للاميركيين المرضى من دون مقابل. الرئيس الاميركي أردف ان اصابته ب #كوفيد_19 كان نعمة من الله لانه جرب هذا الدواء وساعده على تخطي #فيروس_كورونا,"['#دونالد_ترامب', '#كوفيد_19', '#كورونا', '#فيروس_كورونا']",33.894204,35.485805,Beirut
@tonyelmir,Oct 8,"Replying to 
@OHMYJAD",[],33.894204,35.485805,Beirut
@KaylynKaram,Oct 8,"Replying to 
@firassabiad",[],33.894204,35.485805,Beirut
@Rouhana_RJ,Oct 8,"Replying to 
@christellenhage",[],33.894204,35.485805,Beirut
@christellenhage,Oct 8,"ما عم بفهم ولا قرار عم يطلعوا فيه : "" إقفال كافة الملاهي الليلية حتى إشعار آخر"" ومبارح كلو سهران. التسكير ضمن المناطق المصنفة بالأحمر او بكل المناطق ؟؟؟ احترنااااااااااااااااا! #كورونا",['#كورونا'],33.894204,35.485805,Beirut
@NisrineNHammoud,Oct 8,«هذا ما فعلته فينا #كورونا»: يوميات ممرضين وأطباء,['#كورونا'],33.894204,35.485805,Beirut
@Sammyezz,Oct 8,"Replying to 
@06_benben
 and 
@Noor77594920",[],33.894204,35.485805,Beirut
