username,user_link,location,lat,long,sentiment
zahi safiyaزاهي صفية,https://twitter.com/zahisafiya,حاقل,34.1705,35.7501,0.12638888888888888
zahraa,https://twitter.com/zahraa_abd01,بيروت,33.8719,35.5097,0.0
zahraaelyoussef,https://twitter.com/zahraaelyoussef,العربانية,33.8772,35.6786,0.0
zahy rashid alameh,https://twitter.com/ZahyAlameh,فكية,34.245,36.4042,0.2348484848484849
zainab,https://twitter.com/zainab_hmd,بيروت,33.8719,35.5097,0.0
zainab harb,https://twitter.com/zainabharb11,المرج,33.3118,35.7064,0.2571428571428571
zainab saleh wehbi,https://twitter.com/ghadeerwehbi11,المعرض,33.8967,35.5056,0.1761904761904762
zakaria Ezzeddine,https://twitter.com/ezzzackk,قص,34.0862,35.7278,0.0
zakhia abou hamad,https://twitter.com/zakhia47081340,الهري,34.3067,35.7133,0.0
zalfa ramadan,https://twitter.com/zalfaramadan,رامات,34.2183,35.7164,0.0
zayna,https://twitter.com/2Lit2GiveAShit,بيروت,33.8719,35.5097,0.0
zaynabzd,https://twitter.com/_zaynabzd,ايا,34.2403,35.7822,0.19166666666666665
zee,https://twitter.com/zeera_zeee,الشعب,34.0467,35.6489,0.27125
zee Joseph,https://twitter.com/zeejoseph0,بيروت,33.8719,35.5097,0.0
zeee,https://twitter.com/zeee121212,ثم,34.2118,35.6573,-0.29166666666666663
zeinab,https://twitter.com/zeinabtermos2,ورا,33.8431,35.5689,0.037500000000000006
zeinab bachir,https://twitter.com/zeebachir,بيروت,33.8719,35.5097,0.125
zhe2na 2refna,https://twitter.com/johnzhorn,الهلالية,33.5654,35.3947,0.5
ziad abdo,https://twitter.com/ziadabdo3,حسانية,33.52,35.4508,0.0
ziad akiki,https://twitter.com/ZiadAkiki,بيروت,33.8719,35.5097,0.04821428571428571
ziad elkhalil,https://twitter.com/ZiadElkhalil,بيروت,33.8719,35.5097,0.0
ziad haddad,https://twitter.com/haddad_ziad,ثم,34.2118,35.6573,0.040476190476190485
ziad itani,https://twitter.com/ZiadItanioff,بشري,34.2508,36.0106,0.1391865079365079
ziadalmassri,https://twitter.com/ziadalmassri,المسهلة,33.7139,35.5431,0.14444444444444446
zola ⓭ ㉝,https://twitter.com/vivaarevolution,كلش,34.1192,35.7317,-0.0427579365079365
zouheir,https://twitter.com/zouheirjanine,ممنع,34.5014,36.1775,0.0
zouher tiro,https://twitter.com/ZouherTiro,العلالي,34.2049,35.7722,-0.07532467532467534
zouzou.eva,https://twitter.com/zouzou_shh,بيت الحج حسن,34.4453,36.5094,0.0
zurlii zein زين,https://twitter.com/zurliizein,فيع,34.3484,35.7883,-0.225
zuzz,https://twitter.com/zuzitaaharm,رامات,34.2183,35.7164,0.1
zҽíղαճ,https://twitter.com/zeinab481986,بيروت,33.8719,35.5097,0.0
| هدى عبدالله |,https://twitter.com/HodaAbd59729259,الزاير,34.0711,35.6586,0.0
|| ALi ||,https://twitter.com/A_H_Ch,المنقلبة,33.9533,35.7358,-0.30000000000000004
|| MOH_HUS ||,https://twitter.com/Mohamed_alhus,عين الصالحية,34.0761,35.713,-0.016729797979797987
|| abbas atwi : عباس ||,https://twitter.com/aboulfadol217,اللوبياء,33.428000000000004,35.2881,0.075
||Mohamad,https://twitter.com/mohamad___S,العذر,33.9781,35.7808,0.006249999999999998
~ W@nted ~,https://twitter.com/mohammadalghad5,البارد,34.1539,35.8983,0.030952380952380953
~AïShA~,https://twitter.com/Instba1,صارة,33.805,35.5972,-0.11120370370370371
~~~ سحر~~~,https://twitter.com/sahartini121,ت,33.9,35.5667,-0.4
£ÁMÃ,https://twitter.com/lama19244424,الرام,34.1847,35.7997,0.13636363636363635
« Ral ف »,https://twitter.com/Ralph_Daher,رامات,34.2183,35.7164,-0.03333333333333333
Âj́õ,https://twitter.com/AjoAjov,جا,33.6497,35.4428,0.0
Âl-ŠaiRaFî HuŚśÅīÑ,https://twitter.com/alsairafi_ha,رامات,34.2183,35.7164,0.0
íأMأNí,https://twitter.com/AmaniKdh,العيارة,34.2386,36.1122,0.0
ñådīm çhkêïr,https://twitter.com/nadimjchkeir,الفريدس,34.6156,36.2297,0.1642857142857143
ĂĽî Háiďāř,https://twitter.com/Lebanese0000,الشحال,34.0792,35.6822,-0.006018518518518525
Ďeďè,https://twitter.com/doha_zakkewi,بيروت,33.8719,35.5097,0.0
Ďr/JOOSEPĤ,https://twitter.com/D1j9o9s1e2ph_14,زقاق البلاط,34.1128,35.665,0.060454545454545455
ī ľ y ā,https://twitter.com/ifix846,الجعر,34.5689,36.0958,0.0
İdealist Genç,https://twitter.com/IdealistAdam27,بعبدا,33.8339,35.5442,0.3333333333333333
Ś I a y,https://twitter.com/slayman__,ممنع,34.5014,36.1775,0.019223985890652554
Śara Hashim,https://twitter.com/sarahashim123,الدكوة,33.6917,35.8761,0.04191919191919192
Ɖⓘä̤ИĄ,https://twitter.com/diana31080,يات,33.8606,35.5656,0.23645833333333335
ɹɐʇuɐ,https://twitter.com/antarprince,الروائس,33.4083,35.3136,0.13636363636363635
ʎpɐɥ,https://twitter.com/HadyHaydar,كلش,34.1192,35.7317,0.175
αβω ανταρ,https://twitter.com/fad_a_ster,النقرة,33.3931,35.73,0.10062499999999999
διανα φαρηατ,https://twitter.com/WehbeDiana,البوشرية,33.8875,35.5561,0.37
ЌℌᎯℓεᏧ,https://twitter.com/poppens_14_,طرابلس الشام,34.4367,35.8497,0.1
Антоxa FR,https://twitter.com/Antoxa0014,دعل,34.2372,35.7987,0.07272727272727272
ИО оие,https://twitter.com/Blake32383801,بيروت,33.8719,35.5097,0.0
Мони,https://twitter.com/abodavid13,الفطيرة,34.355,35.8853,0.35714285714285715
Мохамад 7ajj شحادة,https://twitter.com/MohemedChe,الزموقة,33.9678,35.7056,-0.10923543470418472
НАДИМ,https://twitter.com/abhNadim,أنصار,33.3784,35.3537,0.0
Хилал,https://twitter.com/HGHAM88,الكرخانا,33.9453,35.7342,0.0
вιвα,https://twitter.com/hibaahma1d,الشعب,34.0467,35.6489,0.0
гคŦเς รคɭє๓,https://twitter.com/raficsalem,بيروت,33.8719,35.5097,0.0
лer²e,https://twitter.com/pierrerisha,بيروت,33.8719,35.5097,0.0
мαro ѕαlam,https://twitter.com/manarsam1y,العقيدة,33.3676,35.5,0.55
мουѕταƒα ѕαα∂,https://twitter.com/Moustafa1989Ms,ايا,34.2403,35.7822,-0.008333333333333337
мσнαנ cн,https://twitter.com/Mohaj_Ch,لوس,33.6731,35.43,0.5
פלסטין היא ערבית,https://twitter.com/Ayloul39,صورات,34.1651,35.6816,0.55
،،أمــل الفــاروق،،,https://twitter.com/coronavoid19am,لاي,33.8533,35.5239,0.0
؏ــٰابــدۃ,https://twitter.com/Roenblr,بيروت,33.8719,35.5097,-0.3
؏ــڶــﯣڜ ﻣ̝̚رّتٌضّـﮯ,https://twitter.com/AliMort47522090,عين الصالحية,34.0761,35.713,0.017939814814814815
؏ــڷــۑْ,https://twitter.com/alikarym_,الجعر,34.5689,36.0958,-0.1994949494949495
؏ـمــڔ أبــۄنــوح,https://twitter.com/omar_abounouh,رامات,34.2183,35.7164,0.12
آسِم,https://twitter.com/KassemMhmd84,مار يوسف,34.2614,35.7028,0.08
آغا لبنان,https://twitter.com/aghagood,طرابلس الشام,34.4367,35.8497,-0.4
آفاق الشبيل Afaq,https://twitter.com/shbail,بيروت,33.8719,35.5097,0.0
آفاق نيوز,https://twitter.com/afaknews,الهري,34.3067,35.7133,0.15
آل زعنّي,https://twitter.com/HausOfZeenny,الشبانية,33.8211,35.7069,0.49583333333333335
آلاء ترشيشي,https://twitter.com/alaa_tarshishi1,محاربية,33.527,35.4471,0.13318181818181815
آمنة رحال,https://twitter.com/AminaSRahal,بيروت,33.8719,35.5097,0.1
آمنت بالله رب العالمين,https://twitter.com/MAHFN14101,بيروت,33.8719,35.5097,0.0
آمِنَة,https://twitter.com/amenaashkar93,بشتين,34.3492,35.8591,0.5
آهــــــّــمم نفْـر,https://twitter.com/faz_ksa,بيروت,33.8719,35.5097,0.5
آيات حرب مشورب,https://twitter.com/Ayatali353che1,الشوم,34.0397,35.7061,0.06506493506493508
آيات دياب,https://twitter.com/Ayatdiab13,العربانية,33.8772,35.6786,-0.13333333333333333
آيات قرانيه,https://twitter.com/QURAN_MED7,بيروت,33.8719,35.5097,0.0
آية,https://twitter.com/aya69167229,بيروت,33.8719,35.5097,0.0
أ خـ ـبـ ـا ر عـ ـر بـ ـيـ ـة,https://twitter.com/Akhbar__Arabia,بيروت,33.8719,35.5097,0.0
أ.د. محمد ﷺ بن أحمدالأسعد بن عبدالله,https://twitter.com/KhallafCnn,معلية,33.2039,35.2372,0.0
أ.عبدالله الغبيوي,https://twitter.com/alghabiwe,بيروت,33.8719,35.5097,0.6
أبجديات التنموية,https://twitter.com/Abjdeyat27,الفبركة,33.7972,35.6822,0.1
أبـــــوهــــنـــــــو⚘,https://twitter.com/albkri2000,حتى,33.8833,35.6169,0.55
أبو أحمد راقي ومعبر,https://twitter.com/AbuAhmed2020999,حي سيدة النشيف,34.0289,35.6822,0.0
أبو أمير,https://twitter.com/mostafazreik,قطين,34.3914,36.0286,-0.13472222222222224
أبو الفضل,https://twitter.com/Jaaaafar007,بيروت,33.8719,35.5097,0.2883333333333333
أبو جعفر طار البلد/ انهيار الهيكل,https://twitter.com/abo__ja3far,كين,33.7956,35.5731,0.04334558823529413
أبو جعفر غريب,https://twitter.com/jaafar12345678z,الشعب,34.0467,35.6489,0.04464285714285714
أبو حسن,https://twitter.com/mhmd_hadi92,بيروت,33.8719,35.5097,0.0
أبو حيدر,https://twitter.com/sayedhaidar1,يات,33.8606,35.5656,0.04545454545454545
أبو صالح,https://twitter.com/lmirzamhmd_baz,بيروت,33.8719,35.5097,-0.15
أبو طلحة,https://twitter.com/mdz1996,موتا,34.2367,35.8544,0.14375
أبو عبدالعزيز,https://twitter.com/jKc3jgmqnd5n2kL,المارد,33.2075,35.3997,0.0
أبو علي,https://twitter.com/Dilati12,حتى,33.8833,35.6169,0.1871261202893856
أبو علي بلال شمعوني,https://twitter.com/mohamad_rida_sh,ولا,34.535,36.1814,-0.01883333333333332
أبو هادي ☆ (حساب أحتياط ),https://twitter.com/SeyourDream,العلالي,34.2049,35.7722,0.12555555555555556
أبو يوسف,https://twitter.com/YounisKasim,شحاحير,33.8964,35.6994,0.25
أبو3ali,https://twitter.com/trustme4042,كلش,34.1192,35.7317,0.0
أبوالفضل,https://twitter.com/MohamedElali19,بقرتا,34.1286,35.7983,0.07666666666666667
أبومحمد,https://twitter.com/B90z0gRMzBJAaAd,لاي,33.8533,35.5239,0.4866666666666666
أبّےـوٌ عَےـلَيّے,https://twitter.com/Boalii2020,بيقون,33.6167,35.5825,0.0
أجرٌ لي ولك,https://twitter.com/ajer_forall,الهمي,33.9175,35.7147,0.2
أحاسيس,https://twitter.com/kwt_fa,دعل,34.2372,35.7987,0.0
أحبك يا خالقي,https://twitter.com/O7ebokaya5aleqe,الهمي,33.9175,35.7147,0.0
أحدهم..,https://twitter.com/Albatjov,الكرخانا,33.9453,35.7342,0.18333333333333326
أحـمَد'☫,https://twitter.com/ahmadsn77,نحلة,34.2183,35.8056,0.03333333333333333
أحـمَـد حَـيـدَر أحـمَـد,https://twitter.com/ahmadhaidar2_,الميدان,34.2369,35.7214,0.0
أحمد,https://twitter.com/ahmadmistrah3,بيروت,33.8719,35.5097,0.0
أحمد الريدى,https://twitter.com/AhmadElreedy,فيع,34.3484,35.7883,0.21212121212121213
أحمد الغزاوي,https://twitter.com/ahmadLghazawi,حاقل,34.1705,35.7501,0.09375
أحمد بن شوقى الكيال,https://twitter.com/DOUqcLZG9LvCfDP,بيروت,33.8719,35.5097,0.0
أحمد ترحيني,https://twitter.com/ahmadtarhni,الوردانية,33.6128,35.4336,-0.3
أحمد حمود,https://twitter.com/ahmed_7ammoud,وطى البرج,34.1931,35.6347,-0.020833333333333332
أحمد فاعور,https://twitter.com/AhmadFa86244367,المعمرية,33.4906,35.3719,-0.3125
أحمد ياسين || Ahmed Yassine,https://twitter.com/ahmedyassine30,الشعب,34.0467,35.6489,0.07117880485527545
أخبار #المدينة,https://twitter.com/Almadinh_,بيروت,33.8719,35.5097,0.13636363636363635
أخبار 24,https://twitter.com/24Akhbar24,مسلا,34.5917,36.1597,0.0
أخبار السعودية,https://twitter.com/SaudiNews50,الغابات,34.0822,35.8733,0.0
أخبار العالم,https://twitter.com/9theworld,الجية,33.6672,35.4272,0.0
أخبار الوطن,https://twitter.com/AlwatanNews24,فيع,34.3484,35.7883,-0.0625
أخبار طرابلس الشام,https://twitter.com/news3poli,الوزان,33.4167,35.5083,0.025000000000000005
أخبار فايروس كورونا,https://twitter.com/Corona_News,العصبة,34.1872,35.7886,-0.002777777777777776
أخــر الأخـبــار,https://twitter.com/latestnews2026,الشوية,34.0656,35.7237,0.06818181818181818
أسامة العمري,https://twitter.com/OsamaElomary,عنان,33.5681,35.5089,0.0
أسامة نور الدين,https://twitter.com/NourOusama,السيفري,33.9214,36.0786,0.16666666666666666
أسعد خشروف,https://twitter.com/asssad264,بيروت,33.8719,35.5097,0.0
أسمهان,https://twitter.com/asmahanCh,الجعر,34.5689,36.0958,0.25
أسيد الزقيلي,https://twitter.com/Ossaydmz,يات,33.8606,35.5656,0.0
أطباء بلا حدود في لبنان,https://twitter.com/MSF_Lebanon,فيع,34.3484,35.7883,0.3666666666666667
أعقل مجنون وأجن عاقل,https://twitter.com/theegyptian1981,انة,34.3464,36.4833,0.0
أكواد خصم,https://twitter.com/hg333137,بيروت,33.8719,35.5097,0.30999999999999994
أم أمير,https://twitter.com/em__ameer,رامات,34.2183,35.7164,0.0
أماني جحا,https://twitter.com/amanie_geha,الا,33.8431,35.7333,0.08276515151515153
أمجد عفانة,https://twitter.com/1BEU9iecNp5HBee,بيروت,33.8719,35.5097,-0.04999999999999999
أمير الموسوي,https://twitter.com/almousawiameer1,لاي,33.8533,35.5239,0.225
أمير صبرا,https://twitter.com/AL___AMIR,بعبدا,33.8339,35.5442,0.0
أميمة الخليل,https://twitter.com/OumeimaElKhalil,القميرزة,34.0503,35.6414,0.11666666666666665
أمَــل,https://twitter.com/amal_k_mansour,ايا,34.2403,35.7822,0.3125
أنباء السعودية,https://twitter.com/anba_Alsaudia,الداعوق,34.1356,35.8522,0.0175
أهالي المساجين,https://twitter.com/AhaliAlMasajin,خالصة,34.6333,36.3128,0.0
أوراق ... دليل السودان الاخباري,https://twitter.com/awragorg,حاقل,34.1705,35.7501,0.1
أيمن,https://twitter.com/AymanZzein,حارة الشميس,34.1853,35.7792,0.25
أيمن ماجد [Ayman Majed],https://twitter.com/AymanyMajed,مرح بسكنتا,34.0808,35.8881,0.033727272727272724
أَبُوْ حَيْدَرْ,https://twitter.com/Alikaraki98,بيروت,33.8719,35.5097,0.0
إئتلاف بناء الدولة,https://twitter.com/BinaaDawla,العلالي,34.2049,35.7722,0.0
إبراهيم شعيب,https://twitter.com/ibrahimchaib9,معلية,33.2039,35.2372,-0.04277777777777777
إبراهيم يٰس,https://twitter.com/audit_bob,رأس الشقع,34.3286,35.73,0.0
إبن المزهر,https://twitter.com/EfUUWoTyVjgViPZ,الشوم,34.0397,35.7061,0.06491071428571427
إرم نيوز,https://twitter.com/EremNews,بعبدا,33.8339,35.5442,0.03
إسراء خيرالدين,https://twitter.com/israakh1_kh,بعبدا,33.8339,35.5442,0.5
إسرائيل بالعربية,https://twitter.com/IsraelArabic,فيع,34.3484,35.7883,0.2
إعــلانـات تـبوگ,https://twitter.com/P_Tabuk,براريخا,34.2169,35.8158,0.0
إلا الوطن لا مساس..مرفت مسعود,https://twitter.com/tajomass,رامات,34.2183,35.7164,-0.23359375000000002
إم علي,https://twitter.com/7abibyHussein,العبدة,34.5169,35.9683,0.0
إم هادي,https://twitter.com/myassrsaddik,ديتا,34.3906,36.3797,0.002291666666666664
إنتفض,https://twitter.com/betta010101,الشعب,34.0467,35.6489,-0.5
إنسان,https://twitter.com/754Q1k7n40D1671,فيع,34.3484,35.7883,0.0
إنسان إنساني,https://twitter.com/alhrby1403,خلدة,33.7872,35.4807,0.2
إنّا على العهد,https://twitter.com/Abokarim313,بيروت,33.8719,35.5097,0.0
إياد أبو شقرا,https://twitter.com/eyad1949,معنية,33.6309,35.4483,0.15416666666666667
إيمان,https://twitter.com/imanhmedy,الشعب,34.0467,35.6489,0.0
إيمان بكريونس/إعلامية,https://twitter.com/eman_nisounisou,لاي,33.8533,35.5239,0.0
إيمان جوهر حيات,https://twitter.com/The0Truth_,بيل,34.1494,35.7397,0.0
إيهاب العقدي,https://twitter.com/EhabElokdy,بعبدا,33.8339,35.5442,0.05537878787878788
ا لـ حـ ـد ث,https://twitter.com/AlHadath,المقاصيد,33.8768,35.5047,0.09231427174975561
ا لـ ـعـ ـر بـ ـيـ ـة,https://twitter.com/AlArabiya,دعل,34.2372,35.7987,0.2333333333333333
ابن الجبل,https://twitter.com/shadi96284151,يات,33.8606,35.5656,-0.5
ابن الجنوب,https://twitter.com/Ali313ali313ali,بعبدا,33.8339,35.5442,0.4666666666666666
ابن الضاحية,https://twitter.com/ibnlda7yeh,النبع,33.8386,35.6575,-0.11145833333333333
ابن الضاحية ÂŁĪ,https://twitter.com/Ali1994official,طرابلس الشام,34.4367,35.8497,0.14449179292929293
ابن سعد نايل,https://twitter.com/KSIIgZ97APZTsxp,كلش,34.1192,35.7317,0.0
ابن. بيروت,https://twitter.com/mklNRCrBofUEfbJ,يات,33.8606,35.5656,0.07258522727272726
ابها تايمز,https://twitter.com/Abha_times,بيروت,33.8719,35.5097,0.13636363636363635
ابو اسرائيل,https://twitter.com/aboisrael48,بيروت,33.8719,35.5097,0.0
ابو البنين,https://twitter.com/fzrTvUMzQHoaH2j,بيروت,33.8719,35.5097,0.0
ابو الحكم,https://twitter.com/Naderof1,بيروت,33.8719,35.5097,-0.125
ابو الفضل,https://twitter.com/abbesshaydar,بيروت,33.8719,35.5097,0.0
ابو جاسم,https://twitter.com/shopper266,بيروت,33.8719,35.5097,0.0
ابو جوليا,https://twitter.com/AlAmin20097397,بشري,34.2508,36.0106,0.16880303030303032
ابو حسين,https://twitter.com/abohousain9,انة,34.3464,36.4833,0.0
ابو رائد العتيبي,https://twitter.com/aburayd841,الدلاشة,33.4069,35.5589,-0.07954545454545454
ابو ريهام,https://twitter.com/JayHusseini,الشوم,34.0397,35.7061,0.15023809523809523
ابو زهر,https://twitter.com/U2DJWTiZ7GoGWNv,الحلوة,34.1775,35.6325,0.0
ابو زهراء,https://twitter.com/sajed_wehbe,المجادل,33.2292,35.3611,0.0
ابو سليمان,https://twitter.com/htliad4IGuZTQCR,حرف مزيارة,34.335,35.9422,0.4893939393939393
ابو عباس,https://twitter.com/AboAbss2,البطانة,33.2519,35.535,0.0
ابو علي الجنوبي حسين,https://twitter.com/abouali_janoub,الدكوة,33.6917,35.8761,0.15
ابو غنى,https://twitter.com/sayegh_georges,بيروت,33.8719,35.5097,0.012678571428571431
ابو ليلى,https://twitter.com/wissamnaserdine,بيروت,33.8719,35.5097,0.31666666666666665
ابو مؤمل البياتي,https://twitter.com/abumuammal,مسلا,34.5917,36.1597,0.35
ابو هادي,https://twitter.com/hadi_taleb99,العذرة,34.0636,35.6963,-0.033333333333333305
ابو وديع ... وس,https://twitter.com/wesweswes67,يات,33.8606,35.5656,0.22727272727272724
ابو يوسف,https://twitter.com/hosameyg,بيروت,33.8719,35.5097,0.0
ابوحور,https://twitter.com/Abu_Hour_,ولا,34.535,36.1814,0.059895833333333336
ابومشعل اللميع,https://twitter.com/0ld_71,الملول,33.1731,35.4686,0.7
اجمل ابيات الشعر,https://twitter.com/Arabicpoem12,بيروت,33.8719,35.5097,0.0
احمد الحاج,https://twitter.com/karblaa611,بيروت,33.8719,35.5097,0.14065656565656562
احمد خليل المتيم,https://twitter.com/mutaim_alsadr,اللوبياء,33.428000000000004,35.2881,-0.2
اخبار دوت نت,https://twitter.com/Dotnetnews1,البحرة,34.1413,35.8791,0.75
اخبار كورونا,https://twitter.com/newszipda,الشوم,34.0397,35.7061,0.036515151515151514
ادعيه واذكار,https://twitter.com/holy_quran__2,بيروت,33.8719,35.5097,0.0
اسامة الحاج,https://twitter.com/osamaalhaj1994o,الدلاشة,33.4069,35.5589,0.34
اسامة حسين,https://twitter.com/oussama_h1,لاي,33.8533,35.5239,0.0
اسامه,https://twitter.com/A1dvOWGfJeWAH7J,بيروت,33.8719,35.5097,-0.16666666666666666
اسعد خشروف,https://twitter.com/Hanaaidlib,الشوية,34.0656,35.7237,0.0
اضرب والريح تصيح,https://twitter.com/jwVAJYTtWSHZlrf,بيروت,33.8719,35.5097,0.7
اعقل واحد فى الحارة/كود ستايلىDD,https://twitter.com/UBk2y,بيروت,33.8719,35.5097,0.0
افعل ما تشاء,https://twitter.com/asaaam11,بيروت,33.8719,35.5097,0.0
اقباط مصر,https://twitter.com/egycoptics,العلالي,34.2049,35.7722,0.1765151515151515
اكواب ورقية مصنع رسامكو للأكواب والمنتجات الورقية,https://twitter.com/rassamco,بيروت,33.8719,35.5097,0.1
الآغا قصّاب,https://twitter.com/SamAKassab,شعبية,34.1803,35.8933,-0.234375
الأخوت(من شبيحة النظام),https://twitter.com/RTUW2hxr3XPghek,الخضيرة,34.0831,35.695,-0.0033333333333333327
الأستيذ التاسع عشر,https://twitter.com/Toni32446347,رامات,34.2183,35.7164,0.0
الأسعد ElAssaad,https://twitter.com/mcelassaad,بيروت,33.8719,35.5097,0.1545138888888889
الأمان يا صاحب الزمان,https://twitter.com/QGXL0vdfxb4qNrd,مراح دقدوق,33.7594,35.4678,0.25
الأميرة رندة الحرفوش,https://twitter.com/Randaalharfouch,صور,33.2733,35.1939,0.2267261904761905
الإسكندر ذو القرنين,https://twitter.com/Alexander2Horns,يات,33.8606,35.5656,0.2480113636363636
الإعلامي نواف الفليح الشمري,https://twitter.com/nawafpress,المروج,34.121,35.7546,0.2333333333333333
الإمارات اليوم,https://twitter.com/emaratalyoum,عندقت,34.5869,36.3056,-0.1
الإمارات71,https://twitter.com/UAE71news,الجية,33.6672,35.4272,-0.1
الإمبريالي Abbass Mehdi,https://twitter.com/abbassmh,بقرتا,34.1286,35.7983,0.375
الاحساء اليوم,https://twitter.com/ahsa_today,بيروت,33.8719,35.5097,0.13636363636363635
الاخبارية - Al Ikhbariyeh,https://twitter.com/AlIkhbariyeh,عين الصالحية,34.0761,35.713,0.065
الاخت باميلا,https://twitter.com/shoueifati,السياحة,33.1794,35.2092,0.3333333333333333
الاستاذ احمد,https://twitter.com/AhmedGomaaLuxor,بيروت,33.8719,35.5097,0.0
الباندا,https://twitter.com/kousa_blaban,حاقل,34.1705,35.7501,0.02424107142857143
التاسعة,https://twitter.com/ch9kw,لاي,33.8533,35.5239,0.007575757575757569
التّيس,https://twitter.com/chahtoul,العفص,34.0142,35.6811,0.0
الثورة اللبنانية,https://twitter.com/LebanonIsRising,قص,34.0862,35.7278,-0.06222222222222223
الجزار,https://twitter.com/spy_army1,بيروت,33.8719,35.5097,0.4333333333333333
الجزيرة مباشر,https://twitter.com/ajmubasher,فيع,34.3484,35.7883,0.05
الجزيرة مباشر الآن,https://twitter.com/ajmurgent,عين الصالحية,34.0761,35.713,0.0
الجمارك اللبنانية Lebanese Customs,https://twitter.com/CustomsLeb,قوالة,34.0633,35.6574,0.09623809523809526
الجهراء الإخبارية,https://twitter.com/aljahra_kw,الغابات,34.0822,35.8733,0.13636363636363635
الحب وحواء 4,https://twitter.com/AzgYpUGf8UZbEi2,الغابات,34.0822,35.8733,0.07878787878787878
الحجة,https://twitter.com/TheDictatorGirl,بيروت,33.8719,35.5097,0.0
الحرة عراق,https://twitter.com/AlhurraIraq,اللبنايا,33.4361,35.5444,-0.025
الحرير News,https://twitter.com/ALHRERNEWS,الدكوة,33.6917,35.8761,0.0
الحزب التقدمي الإشتراكي - فرع عين المريسة,https://twitter.com/PSPAinAlMraiseh,بيت الحج حسن,34.4453,36.5094,0.10714285714285715
الحساب الرسمي للدعم S N i P E R,https://twitter.com/83_i_,بيروت,33.8719,35.5097,0.0
الحساب للبيع ...,https://twitter.com/Eizo_90,السليخ,34.0194,35.7853,0.17857142857142858
الحق يقال,https://twitter.com/Mz8yGbMMU7NbVXi,السرور,33.2131,35.4614,0.29444444444444445
الحقيقة,https://twitter.com/Manooo1384,فيع,34.3484,35.7883,0.1875
الحقيقة تظهر مع زلات اللسان,https://twitter.com/nannousshobbi,جدايل,34.1644,35.6497,0.52
الحمد و الشكر,https://twitter.com/alhamdwaelshokr,الضهور,33.455,35.5117,0.15000000000000002
الختيار,https://twitter.com/3alhada,ميدون,33.4694,35.6408,0.025
الخط الأحمر,https://twitter.com/kherfen,بيروت,33.8719,35.5097,0.0
الخطيب حسين السلطاني,https://twitter.com/bbbbbbbbbb2277,جرجور,34.3514,35.9397,-0.7142857142857143
الخليج الجديد,https://twitter.com/thenewkhalij,العربانية,33.8772,35.6786,0.125
الدراسة في الصين,https://twitter.com/RFGROUPCHINA,بيروت,33.8719,35.5097,0.0
الدراسة في تركيا - Edutesla,https://twitter.com/edutesla18,العذر,33.9781,35.7808,0.44651020408163267
الدكتور نشمي الرويلي,https://twitter.com/arab_gulf132,العلالي,34.2049,35.7722,0.135
الدنيا هيك,https://twitter.com/aliilaaliilaa,لاي,33.8533,35.5239,0.09999999999999999
الدوغمائي,https://twitter.com/2015_almahdi,عين الصالحية,34.0761,35.713,-0.048295454545454544
الدولار الامريكي,https://twitter.com/us_1dollar,فيع,34.3484,35.7883,-0.6
الدولار اللبناني,https://twitter.com/dollar58141087,يات,33.8606,35.5656,0.35
الدين هو النصيحة,https://twitter.com/hutmail1200,بيروت,33.8719,35.5097,0.0
الرئيس خط أحمر,https://twitter.com/Aounist2,ايحة,33.5002,35.876,0.6
الراعي أدهم,https://twitter.com/jamaljaber,رامات,34.2183,35.7164,0.0
الراي,https://twitter.com/AlraiMediaGroup,معاد,34.195,35.6811,0.0
الراية,https://twitter.com/Rayaderjani,رامات,34.2183,35.7164,-0.5
الرجل المجهول,https://twitter.com/mns0003,الا,33.8431,35.7333,0.0
الرحال بن شجاع,https://twitter.com/shujaa233,بيروت,33.8719,35.5097,0.675
الرسام حوماني,https://twitter.com/mahdihoum,الا,33.8431,35.7333,0.0
الرَّشٰاد,https://twitter.com/rashadkady,ولا,34.535,36.1814,0.065
الساخر اللبناني,https://twitter.com/Lebanese_Saker,الهبارية,33.3675,35.6975,0.125
السفير,https://twitter.com/SafierNews,حرشا,34.1786,35.7233,0.0
السلف الصالح,https://twitter.com/alsalafalsaal,الدلاشة,33.4069,35.5589,0.275
السيارات,https://twitter.com/news000k,القشيا,33.675,35.5639,0.16666666666666666
السيد salah,https://twitter.com/anasakrane,حيلانة,34.4283,35.9594,0.0
السيد محمد حسين فضل الله (رض),https://twitter.com/bayynatorg,المعلادلة,34.1547,35.8864,0.011111111111111108
السيطرة على القرين,https://twitter.com/xxxfff223,بيروت,33.8719,35.5097,0.20000000000000004
الشارقة24,https://twitter.com/sharjah24,الحراقين,33.6106,35.6261,0.3333333333333333
الشامي,https://twitter.com/ibnlshami1,بيروت,33.8719,35.5097,0.0
الشباب القومي العربي,https://twitter.com/qawmeyonarab,رس,34.4592,35.9239,0.008333333333333333
الشبكة السورية للانباء,https://twitter.com/SyrianNews6,رامات,34.2183,35.7164,0.2681818181818182
الشبكة العربية,https://twitter.com/arabnn18,فيع,34.3484,35.7883,0.5
الشريفة Aicha قبيلة الهاشمي,https://twitter.com/aicha49657836,لاي,33.8533,35.5239,0.0
الشنفرى,https://twitter.com/C9OnpZSGkc2pGfC,معاد,34.195,35.6811,0.2047619047619048
